what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349993406268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1349993414781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1349993441062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1349993445138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349993449069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993455481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993587850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349993615013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349993649118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993675100
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1349993675123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993681498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349993690971
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1349993693685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349993694117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349993695010
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1349993697549
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1349993697965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349993698828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349993699584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349993703641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349993704780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993711752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993734022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993783679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993789094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993790279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993799260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993802703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993817263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993903838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993904508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993904846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993907422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993911807
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993914485
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349993919531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349993920263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349993964214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993966720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1349993966739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993975936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349993978534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349993979775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349993986838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994076503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994158760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1349994158781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994163157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994176100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994186205
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994187620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994210251
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1349994213437
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349994214937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994217524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994345854
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349994367645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349994368025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349994383053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349994545681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349994547699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349994550962
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349994551661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994574579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994612777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994640826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994757057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994841016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994857225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994877160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994881314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994887728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994922641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349994943239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995225087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349995226578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995226800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1349995226821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349995227179
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995230198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995231525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995233767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995240549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1349995240570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995255910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995282957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995286229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995307900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995324174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349995328490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995329629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995676012
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1349995676030
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349995677096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995685882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995778458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995785009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995826025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349995827958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995829425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995915361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349995936536
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1349996097518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349996097521
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349996097535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349996100212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349996106799
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349996109300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349996109779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349997968140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349998016738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350000795607
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350000807767
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350000807788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350000818314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350000819565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350000862102
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1350000871411
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350000872514
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350000873133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350000892117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350000918761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1350000961069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350000964068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350000964243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350000965229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1350000988037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350000988993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350001002675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350001005796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350001013393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001014605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001032135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350001037728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001038492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001073142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001079844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001082414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001085524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001203997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001206787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001761091
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001766523
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001766556
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350001777480
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001777480
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001780438
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001780461
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001814889
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001817718
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001817718
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350001818805
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001818805
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001829150
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001829172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001863998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001929664
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350001930572
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001930572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001931390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001962752
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001963747
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350001963768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350001993413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002052182
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350002053985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002061991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350002064218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002067845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002073751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002079367
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1350002085962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002087805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002089142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002089364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002101998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002106214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002107223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350002109196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002111701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002162005
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1350002166929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350002170687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350002185391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350002190388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350002193058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002193318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002193908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002194276
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350002205071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350002208312
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350002209250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1350002215020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350002219456
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002219940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1350002222534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350002232573
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1350002234098
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350002237680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002245100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002268686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002275532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002280936
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1350002296385
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1350002302752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1350002303696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350002304905
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1350002305841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350002318667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350002328680
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002330059
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1350002335120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350002335496
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002335683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002336050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002336354
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1350002338696
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1350002342072
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1350002345976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350002348301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350002352046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350002391487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002392444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350002393752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350002397543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002399570
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350002400931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002406419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350002411605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350002412819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350002415202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350002415361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350002423276
